="Status do item"	="Norma de apropriação"	="Material"	="Texto breve material"	="Qtd.necessária"	="Unid.medida básica"	="Grp.plnj.PM"	="Ordem"	="Nº reserva"	="Nº item reserva transferência"	="Data da necessidade"	="Status Aprovação"	="Status usuário"	="Status do sistema"	="Local de instalação"	="Preço médio móvel"	="Qtd.retirada"	="Com registro final"	="Item foi eliminado"	="Permitido movimento"	="Texto breve"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="24.000"	="CDA"	="5I3"	="80008114257"	="38437571"	="2"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-405"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 ABR"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="8.000"	="CDA"	="5I3"	="80008114257"	="38437571"	="3"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-405"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 ABR"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008114257"	="38437571"	="4"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-405"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 ABR"
="ELIMINADO"	=""	="1779086"	="PORCA FIX ROLAM M130X2"	="3.000"	="CDA"	="5I3"	="80008114257"	="38437571"	="5"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-405"	="468.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 ABR"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="24.000"	="CDA"	="5I3"	="80008114257"	="38437571"	="6"	="4/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-405"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 ABR"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="192.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="24.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="8.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1779086"	="PORCA FIX ROLAM M130X2"	="3.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="468.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="24.000"	="CDA"	="5I3"	="80008114258"	="38437572"	="6"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-030"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="192.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="1"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="24.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="2"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="8.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="3"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="4"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1779086"	="PORCA FIX ROLAM M130X2"	="3.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="5"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="468.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="24.000"	="CDA"	="5I3"	="80008114259"	="38437573"	="6"	="5/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-032"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 MAI"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="192.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="24.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="8.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1779086"	="PORCA FIX ROLAM M130X2"	="3.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="468.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="24.000"	="CDA"	="5I3"	="80008114260"	="38437574"	="6"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-041"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="8001183"	="ANEL O VITON   14,00X  4,00MM"	="192.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="1"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="4.83"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1789697"	="MANCAL BARDELLA CSNVAI2713 3041, 3042"	="24.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="2"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="3,877.93"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1789698"	="MANCAL BARDELLA CSNVAI2714 3046, 3047"	="8.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="3"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="4,540.27"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="8003154"	="PARAFUSO SEXT AISI410    M 6X     18MM"	="144.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="4"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="0.51"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1779086"	="PORCA FIX ROLAM M130X2"	="3.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="5"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="468.21"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="1779091"	="ROLAMENTO AUT ROLO  140,00X  210,00MM"	="24.000"	="CDA"	="5I3"	="80008114261"	="38437575"	="6"	="6/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-413-042"	="1,777.92"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES PD LV CJ H LT1 JUN"
="ELIMINADO"	=""	="8768050"	="CONVERSOR DE SINAL DE VIDEO VGA HDMI"	="3.000"	="CDA"	="5I6"	="80008115057"	="38439033"	="2"	="9/1/23"	=""	="CANC"	="ENCE CAPC MatC NEXE"	="G-CSN-10-176-200-201"	="244.24"	="0.000"	=""	="X"	=""	="[REPOR] EQUIPAMENTOS LEANDRO OMS"
="ELIMINADO"	=""	="9150562"	="CENTRAL DE ALARME MONITORADA"	="2.000"	="CDA"	="5I6"	="80008115057"	="38439033"	="3"	="9/1/23"	=""	="CANC"	="ENCE CAPC MatC NEXE"	="G-CSN-10-176-200-201"	="708.81"	="0.000"	=""	="X"	=""	="[REPOR] EQUIPAMENTOS LEANDRO OMS"
="ELIMINADO"	=""	="9155223"	="BOROSCOPIO"	="1.000"	="CDA"	="5I6"	="80008115057"	="38439033"	="4"	="9/1/23"	=""	="CANC"	="ENCE CAPC MatC NEXE"	="G-CSN-10-176-200-201"	="23,000.00"	="0.000"	=""	="X"	=""	="[REPOR] EQUIPAMENTOS LEANDRO OMS"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1789691"	="BUCHA BARDELLA CSNVAI2708 3009"	="24.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="1,361.99"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8014451"	="CHAVETA AS ST50 2K    36,0X20,0X100MM"	="36.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="120.84"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="264.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8015266"	="PARAFUSO SCAB CL8.8    M10X    10MM"	="36.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="6"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="0.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="144.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="7"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1622641"	="RETENTOR NBR  190,00X  160,00X 14,00MM"	="96.000"	="CDA"	="5I3"	="80008117067"	="38443296"	="8"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-176-400-415"	="58.74"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="1"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="2"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1789691"	="BUCHA BARDELLA CSNVAI2708 3009"	="24.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="3"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="1,361.99"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8014451"	="CHAVETA AS ST50 2K    36,0X20,0X100MM"	="36.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="4"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="120.84"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="264.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="5"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8015266"	="PARAFUSO SCAB CL8.8    M10X    10MM"	="36.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="6"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="0.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="144.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="7"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="1622641"	="RETENTOR NBR  190,00X  160,00X 14,00MM"	="96.000"	="CDA"	="5I3"	="80008117068"	="38443438"	="8"	="1/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-030"	="58.74"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 JAN"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1789691"	="BUCHA BARDELLA CSNVAI2708 3009"	="24.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="1,361.99"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8014451"	="CHAVETA AS ST50 2K    36,0X20,0X100MM"	="36.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="120.84"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="264.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8015266"	="PARAFUSO SCAB CL8.8    M10X    10MM"	="36.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="0.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="144.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="7"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1622641"	="RETENTOR NBR  190,00X  160,00X 14,00MM"	="96.000"	="CDA"	="5I3"	="80008117069"	="38443440"	="8"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-032"	="58.74"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="1"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="2"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1789691"	="BUCHA BARDELLA CSNVAI2708 3009"	="24.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="3"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="1,361.99"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8014451"	="CHAVETA AS ST50 2K    36,0X20,0X100MM"	="36.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="4"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="120.84"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="264.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="5"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8015266"	="PARAFUSO SCAB CL8.8    M10X    10MM"	="36.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="6"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="0.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="144.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="7"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="1622641"	="RETENTOR NBR  190,00X  160,00X 14,00MM"	="96.000"	="CDA"	="5I3"	="80008117072"	="38443443"	="8"	="2/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-041"	="58.74"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 FEV"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1789691"	="BUCHA BARDELLA CSNVAI2708 3009"	="24.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="3"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="1,361.99"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="8014451"	="CHAVETA AS ST50 2K    36,0X20,0X100MM"	="36.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="4"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="120.84"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1779154"	="PARAFUSO CIL CL8.8    M 8X     16MM"	="264.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="5"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="1.43"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="8015266"	="PARAFUSO SCAB CL8.8    M10X    10MM"	="36.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="6"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="0.47"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1631056"	="PARAFUSO SEXT AISI316    M10X     25MM"	="144.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="7"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="3.33"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1622641"	="RETENTOR NBR  190,00X  160,00X 14,00MM"	="96.000"	="CDA"	="5I3"	="80008117073"	="38443445"	="8"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-042"	="58.74"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="8001148"	="ANEL O VITON  140,00X  3,50MM"	="12.000"	="CDA"	="5I3"	="80008117075"	="38443449"	="1"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="16.64"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
="ELIMINADO"	=""	="1675495"	="ARRUELA PRES AISI304     M 6"	="144.000"	="CDA"	="5I3"	="80008117075"	="38443449"	="2"	="3/3/25"	=""	="CANC"	="ENCE CAPC ERRD NEXE"	="G-CSN-10-175-423-043"	="0.07"	="0.000"	=""	="X"	=""	="[TROCAR] COMPONENTES V1 LV CJ H LT1 MAR"
